날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2009.1.1,108,-5.8,-9.5,-2.5
2009.1.2,108,-2.8,-6.9,1.2
2009.1.3,108,-1,-5.6,4
2009.1.4,108,0.4,-2.8,4.5
2009.1.5,108,-1.6,-3.4,1.2
2009.1.6,108,-2,-5.4,1.4
2009.1.7,108,-0.5,-4.2,4.2
2009.1.8,108,-0.9,-4,2.5
2009.1.9,108,-3.5,-6.8,-0.5
2009.1.10,108,-7.5,-9.9,-4.3
2009.1.11,108,-8,-9.6,-4.2
2009.1.12,108,-7.8,-11,-3.2
2009.1.13,108,-5.5,-9,-1.5
2009.1.14,108,-6.6,-9.4,-3.2
2009.1.15,108,-6.3,-11.2,-2
2009.1.16,108,-2.8,-4.8,0.4
2009.1.17,108,-1.4,-5.9,3.1
2009.1.18,108,2.6,0.1,6.1
2009.1.19,108,0.6,-2.7,4.7
2009.1.20,108,2.2,-2.4,7.2
2009.1.21,108,3.9,1,5.9
2009.1.22,108,3.6,-2,9.3
2009.1.23,108,-9,-11,-2
2009.1.24,108,-8.1,-11.4,-5.1
2009.1.25,108,-4.6,-9.3,1
2009.1.26,108,-3.3,-5.3,-0.2
2009.1.27,108,-1.9,-6.8,3.9
2009.1.28,108,1.5,-3,7.8
2009.1.29,108,3.3,-1.2,8.3
2009.1.30,108,5.8,0.7,12.2
2009.1.31,108,6.1,3.4,11.7
2009.2.1,108,5.3,1.6,10.5
2009.2.2,108,5.2,2.1,8
2009.2.3,108,5.7,2.9,11.1
2009.2.4,108,4.4,1.5,8.9
2009.2.5,108,4.4,3.2,6
2009.2.6,108,3.2,0.6,6.8
2009.2.7,108,2.8,0.4,5
2009.2.8,108,2.7,-2.2,8.2
2009.2.9,108,5,2.6,8.1
2009.2.10,108,4.5,2,6.5
2009.2.11,108,5.7,3.2,9.2
2009.2.12,108,6.8,1.8,10.6
2009.2.13,108,10.4,4.3,16.1
2009.2.14,108,3.6,2.1,5.3
2009.2.15,108,-1.6,-6.4,2.4
2009.2.16,108,-6,-8.6,-2.3
2009.2.17,108,-4.6,-8.6,-0.5
2009.2.18,108,-2.2,-6,1.4
2009.2.19,108,0.6,-1.8,3.9
2009.2.20,108,-2.5,-6.8,-0.1
2009.2.21,108,-2.2,-7.8,2.7
2009.2.22,108,3,0.1,7
2009.2.23,108,6.2,-0.2,11.9
2009.2.24,108,7.6,6.2,10.2
2009.2.25,108,2.8,-0.8,6.4
2009.2.26,108,2.4,-2.5,7.3
2009.2.27,108,3.9,-1,8.6
2009.2.28,108,5.2,0.9,10.2
2009.3.1,108,3.3,-1.6,8.6
2009.3.2,108,3.6,-2.8,8.6
2009.3.3,108,2.7,0.6,5.1
2009.3.4,108,3.7,-0.3,8.9
2009.3.5,108,5.2,3.2,7.6
2009.3.6,108,1.6,-1.9,4
2009.3.7,108,1.7,-3,6.4
2009.3.8,108,5.1,-0.2,11.1
2009.3.9,108,5.9,2.7,11.1
2009.3.10,108,3.4,-0.5,8.6
2009.3.11,108,4.5,0.3,9.9
2009.3.12,108,7.9,2.9,13.5
2009.3.13,108,2.7,-3,6.3
2009.3.14,108,0.2,-3.3,4.3
2009.3.15,108,5.1,-1.3,8.8
2009.3.16,108,8.7,5.8,13.1
2009.3.17,108,12.3,4.7,18.8
2009.3.18,108,16.3,14,18.8
2009.3.19,108,14.1,9.9,17.3
2009.3.20,108,12.2,6.3,19.3
2009.3.21,108,14.3,8.5,22.2
2009.3.22,108,10,4.6,13.5
2009.3.23,108,4.5,0.5,9.6
2009.3.24,108,1.9,-0.1,5.5
2009.3.25,108,2.4,-2,5.5
2009.3.26,108,4.7,2.1,9.2
2009.3.27,108,3.8,0.1,8.4
2009.3.28,108,4.5,0.2,10.1
2009.3.29,108,6.7,0.6,12.1
2009.3.30,108,7.3,3.9,11.2
2009.3.31,108,6.1,3.5,9.9
2009.4.1,108,5.9,2.2,10
2009.4.2,108,7.6,2.6,14.2
2009.4.3,108,8.2,5.3,12.8
2009.4.4,108,8.7,6,12.7
2009.4.5,108,9.8,5.7,15.8
2009.4.6,108,10.9,5.4,17
2009.4.7,108,14.1,7.8,21.3
2009.4.8,108,16.2,9.8,23.9
2009.4.9,108,17.5,10.9,24.9
2009.4.10,108,17.3,11.8,23.6
2009.4.11,108,18.5,11.8,25.3
2009.4.12,108,16.6,13,21.2
2009.4.13,108,15.7,12.6,20.6
2009.4.14,108,16.1,13.2,21.1
2009.4.15,108,9.9,7.9,14.1
2009.4.16,108,10.7,5.7,15.4
2009.4.17,108,12,6,17.9
2009.4.18,108,14.4,7.6,20.6
2009.4.19,108,18.5,10.7,25.8
2009.4.20,108,14,11.4,17.2
2009.4.21,108,9.4,8.5,11.4
2009.4.22,108,9.9,7.7,13
2009.4.23,108,12.7,5.8,17.9
2009.4.24,108,13.3,11.5,17.4
2009.4.25,108,8.7,6.1,11.8
2009.4.26,108,8.7,4.9,12.2
2009.4.27,108,11.2,6.3,17
2009.4.28,108,13.5,7.2,20.2
2009.4.29,108,15.6,8.6,22.5
2009.4.30,108,15.7,9.8,20.8
2009.5.1,108,17.4,10.9,22.4
2009.5.2,108,15.4,14.2,18
2009.5.3,108,16.6,12.7,22.8
2009.5.4,108,14.7,10,21.5
2009.5.5,108,18.1,9.8,26.3
2009.5.6,108,22.4,15.3,29.2
2009.5.7,108,21.3,15.5,27.5
2009.5.8,108,21.2,15.6,27.4
2009.5.9,108,21.7,16.4,27
2009.5.10,108,20.3,16,25.9
2009.5.11,108,17,15.8,20
2009.5.12,108,18.6,15.1,23.9
2009.5.13,108,17.9,13.7,22.4
2009.5.14,108,18.9,12,25.2
2009.5.15,108,18.3,15.3,22.1
2009.5.16,108,13.7,13,15.5
2009.5.17,108,14.3,12.1,17.4
2009.5.18,108,16.9,9.9,22.6
2009.5.19,108,19.3,13.7,24.5
2009.5.20,108,21.6,15.1,27.3
2009.5.21,108,15.8,15.1,19.4
2009.5.22,108,18,14.9,22.5
2009.5.23,108,16.5,14.5,19.6
2009.5.24,108,19.5,14.8,25
2009.5.25,108,22.5,15.3,29.6
2009.5.26,108,23.1,18.2,29
2009.5.27,108,23.9,18.7,29.7
2009.5.28,108,24.2,17.2,31
2009.5.29,108,22.8,18.4,27.9
2009.5.30,108,21.3,18,25.4
2009.5.31,108,19.7,15.8,24.7
2009.6.1,108,21.7,14.3,28.1
2009.6.2,108,21.7,18.8,26.2
2009.6.3,108,19.1,17.9,22.2
2009.6.4,108,21.2,17.7,25.9
2009.6.5,108,22.5,16,28.2
2009.6.6,108,22.2,18.2,27.6
2009.6.7,108,19.1,17.4,21.8
2009.6.8,108,20.9,14.9,25.7
2009.6.9,108,19.4,16.8,21.8
2009.6.10,108,18.8,16.9,22.2
2009.6.11,108,21,15.9,25.7
2009.6.12,108,19.4,14.5,24.4
2009.6.13,108,20.2,15.9,24.6
2009.6.14,108,20.4,18.4,23.5
2009.6.15,108,21.6,17.7,26.3
2009.6.16,108,21.8,17.5,26.6
2009.6.17,108,21.1,19.6,23.1
2009.6.18,108,25.1,18.2,31.5
2009.6.19,108,25.1,22.1,28.5
2009.6.20,108,22.7,22,24.7
2009.6.21,108,25.1,21.9,30.2
2009.6.22,108,23,20.6,26.5
2009.6.23,108,23.4,19.1,27.9
2009.6.24,108,24.5,19.7,30
2009.6.25,108,24.8,20.7,29.8
2009.6.26,108,24.4,20.9,29.4
2009.6.27,108,26.1,20.8,32.4
2009.6.28,108,26,23.4,29.6
2009.6.29,108,26.1,22.5,31.1
2009.6.30,108,24.4,22.2,26.6
2009.7.1,108,23.5,20.7,27.4
2009.7.2,108,20.7,18.7,22.3
2009.7.3,108,22.5,19.3,27
2009.7.4,108,22.8,19.8,26.9
2009.7.5,108,24.6,19.9,30
2009.7.6,108,25,22,29
2009.7.7,108,24.9,22.1,28.1
2009.7.8,108,26.3,22.5,30.3
2009.7.9,108,21.8,19.4,25.8
2009.7.10,108,23.8,18.7,29.7
2009.7.11,108,24.6,20.7,29.2
2009.7.12,108,20.7,18.8,24
2009.7.13,108,23.2,19.9,27.7
2009.7.14,108,23,20,25.6
2009.7.15,108,23.1,19.9,25.9
2009.7.16,108,26.7,21.3,32.4
2009.7.17,108,24.8,22.9,26.6
2009.7.18,108,25.1,21.1,27.3
2009.7.19,108,24.6,20.7,29.9
2009.7.20,108,25.5,22.5,28.5
2009.7.21,108,25.4,23.2,29.1
2009.7.22,108,25.1,21.2,30
2009.7.23,108,25.4,21.9,29.9
2009.7.24,108,24.8,21.2,30.1
2009.7.25,108,22.5,19.3,26
2009.7.26,108,24.8,20.5,29.1
2009.7.27,108,24.8,22.1,27.7
2009.7.28,108,24.6,22.7,26.4
2009.7.29,108,25.5,21.5,30.4
2009.7.30,108,26.5,22.6,30.6
2009.7.31,108,26.7,24.1,30.4
2009.8.1,108,25.4,23.3,28.9
2009.8.2,108,25.8,23,29.6
2009.8.3,108,25.2,23.9,27.5
2009.8.4,108,26.9,23,31.2
2009.8.5,108,27.6,23,32.3
2009.8.6,108,26.6,23.8,30.7
2009.8.7,108,25.8,23.1,28.5
2009.8.8,108,26.5,24.7,28.9
2009.8.9,108,28.7,24.9,33.6
2009.8.10,108,27.8,23.7,32
2009.8.11,108,23.8,22.4,27.1
2009.8.12,108,23.5,22.4,25.9
2009.8.13,108,26.3,21.9,30.9
2009.8.14,108,27.6,23.3,33.4
2009.8.15,108,27.9,22.8,33
2009.8.16,108,29.1,24.7,34.4
2009.8.17,108,26.8,24,30.9
2009.8.18,108,27.4,25.5,30.9
2009.8.19,108,28.1,25.1,31.8
2009.8.20,108,26.1,22.7,29.4
2009.8.21,108,25.2,20.4,29.6
2009.8.22,108,25.2,23.1,28.2
2009.8.23,108,25.9,21.4,30.9
2009.8.24,108,25.6,21.9,29.4
2009.8.25,108,24.3,21.7,27.6
2009.8.26,108,24.2,22.1,26.3
2009.8.27,108,24.1,21.9,25.7
2009.8.28,108,24.1,19.8,28.6
2009.8.29,108,22.2,17.9,26.7
2009.8.30,108,20.5,18.1,23.3
2009.8.31,108,22.6,16.4,28.3
2009.9.1,108,23.7,18.7,28.6
2009.9.2,108,23.4,18.7,28.6
2009.9.3,108,23.2,18.9,28.6
2009.9.4,108,24.3,18.8,29.3
2009.9.5,108,25,20.9,29.9
2009.9.6,108,25.2,21.8,29.9
2009.9.7,108,23.7,22.6,24.9
2009.9.8,108,23.4,19.3,28.4
2009.9.9,108,23.2,19.1,27.2
2009.9.10,108,22.3,17.3,27.4
2009.9.11,108,20.8,17.2,25.3
2009.9.12,108,19.1,16.6,23.9
2009.9.13,108,20.7,15.3,25.9
2009.9.14,108,20.1,17.5,22.8
2009.9.15,108,20.9,16.9,25.1
2009.9.16,108,21,16.6,25.8
2009.9.17,108,21.2,16.2,26.1
2009.9.18,108,22.4,17.4,28.5
2009.9.19,108,21.8,17.6,26.4
2009.9.20,108,21.3,16.5,25.5
2009.9.21,108,18.6,16.8,21.6
2009.9.22,108,19.2,14.4,25.2
2009.9.23,108,20.5,15.5,26.1
2009.9.24,108,20.4,15,25.5
2009.9.25,108,20,17.4,23.6
2009.9.26,108,21.2,15.4,26.8
2009.9.27,108,20.8,19.1,22.5
2009.9.28,108,20.9,17.5,25.3
2009.9.29,108,21.5,17.5,27.1
2009.9.30,108,22.7,18,28.1
2009.10.1,108,21.7,17.9,26.4
2009.10.2,108,19,15.6,24.1
2009.10.3,108,17.9,12.6,22.8
2009.10.4,108,17,12.2,21.9
2009.10.5,108,17.5,11.7,23.3
2009.10.6,108,19,14.3,24.7
2009.10.7,108,18,13.7,23.7
2009.10.8,108,16.2,11.5,21.5
2009.10.9,108,15.8,11.5,20.6
2009.10.10,108,16,10.9,21.3
2009.10.11,108,16.4,11.4,21.7
2009.10.12,108,15.9,11.8,19.8
2009.10.13,108,14.5,11.1,19.2
2009.10.14,108,14.7,10.8,20.1
2009.10.15,108,15.9,10.4,21.6
2009.10.16,108,16.8,12.1,21.5
2009.10.17,108,13.6,11.2,17.5
2009.10.18,108,14.2,9.8,18.7
2009.10.19,108,11.8,9,14.9
2009.10.20,108,10.8,6.2,15.6
2009.10.21,108,13.8,9.8,18.5
2009.10.22,108,13.1,7.2,18.8
2009.10.23,108,15,10.6,19.9
2009.10.24,108,16.6,13.2,20.7
2009.10.25,108,16.2,13,20.6
2009.10.26,108,15.8,11.5,21.2
2009.10.27,108,15.5,12.9,20.1
2009.10.28,108,14.7,10.5,20
2009.10.29,108,17,11.3,22.8
2009.10.30,108,18.6,15.1,24
2009.10.31,108,16.2,13.3,19.1
2009.11.1,108,9.7,5.2,13.4
2009.11.2,108,0,-2.3,5.2
2009.11.3,108,2.9,-2.8,6.1
2009.11.4,108,11.4,4.3,16.3
2009.11.5,108,14.2,11.4,17.9
2009.11.6,108,14.6,10.4,19.7
2009.11.7,108,17,12.8,20
2009.11.8,108,16.9,15.3,19.8
2009.11.9,108,16.8,14.3,21.8
2009.11.10,108,13,9.7,14.7
2009.11.11,108,9.3,6.4,13.9
2009.11.12,108,8.8,6,12.4
2009.11.13,108,9.3,8.2,10.3
2009.11.14,108,5.1,0.7,8.8
2009.11.15,108,-0.5,-2.9,1.9
2009.11.16,108,-1.8,-4.2,1
2009.11.17,108,-1.1,-2.9,1.9
2009.11.18,108,-0.6,-4.3,3.1
2009.11.19,108,1.8,-0.7,5.9
2009.11.20,108,1.4,-2,4.8
2009.11.21,108,-0.1,-3.4,3.8
2009.11.22,108,3.3,-1,6.8
2009.11.23,108,7.5,4.1,12.3
2009.11.24,108,8.6,4.8,13.5
2009.11.25,108,5.9,4.4,7.5
2009.11.26,108,8,3.4,13.2
2009.11.27,108,6.8,4,8.5
2009.11.28,108,5.8,3.4,9.1
2009.11.29,108,6.4,5.6,7.5
2009.11.30,108,6.3,4.5,9.6
2009.12.1,108,6.2,3.3,10.1
2009.12.2,108,5.6,3.1,8
2009.12.3,108,4.6,3.5,5.9
2009.12.4,108,4.1,0.8,8.1
2009.12.5,108,0,-4.6,5.6
2009.12.6,108,-3.5,-6.3,-0.3
2009.12.7,108,-0.1,-5.3,5.1
2009.12.8,108,1.3,-1.4,3.8
2009.12.9,108,4.9,0.9,8.6
2009.12.10,108,7.6,6.7,8.5
2009.12.11,108,7.7,6.6,8.8
2009.12.12,108,5.1,2.4,7.8
2009.12.13,108,2.1,-0.4,6.2
2009.12.14,108,-0.3,-2.6,3.6
2009.12.15,108,-4.2,-7.5,-1.5
2009.12.16,108,-6.3,-9.2,-3
2009.12.17,108,-7.2,-10.2,-3.2
2009.12.18,108,-9.3,-12,-5.7
2009.12.19,108,-7.9,-10.8,-4.3
2009.12.20,108,-5.3,-8.8,-0.9
2009.12.21,108,-3.6,-8.5,0.5
2009.12.22,108,3.3,-2.4,7.8
2009.12.23,108,4.4,1.5,7.7
2009.12.24,108,2.8,-1,6.7
2009.12.25,108,0.6,-4.6,4
2009.12.26,108,-8.1,-11,-4.6
2009.12.27,108,-7.9,-9.9,-5.5
2009.12.28,108,-8.6,-10.8,-5.4
2009.12.29,108,-4.5,-9.9,1.6
2009.12.30,108,-4,-9.5,1.8
2009.12.31,108,-10.8,-12.9,-8.3
2010.1.1,108,-7.6,-12.7,-3.6
2010.1.2,108,-3.6,-7.4,0.2
2010.1.3,108,-6.8,-10.5,-3.2
2010.1.4,108,-5.9,-8,-3.4
2010.1.5,108,-9.9,-12.3,-7
2010.1.6,108,-11.2,-13.3,-8.1
2010.1.7,108,-10.1,-13.6,-5.5
2010.1.8,108,-8,-11.8,-3.3
2010.1.9,108,-5.1,-8.7,-1.9
2010.1.10,108,-3.4,-5.3,-0.3
2010.1.11,108,-5.2,-8.3,-1.3
2010.1.12,108,-10.3,-12.9,-7.3
2010.1.13,108,-13.2,-15.3,-10.7
2010.1.14,108,-9.1,-14.4,-4.1
2010.1.15,108,-5,-7.5,-0.6
2010.1.16,108,-6.4,-10.1,-2.1
2010.1.17,108,-4,-9,1.4
2010.1.18,108,-0.5,-3.9,1.9
2010.1.19,108,2.7,-1.6,6.8
2010.1.20,108,5.8,2.4,8.4
2010.1.21,108,-4.1,-8,2.4
2010.1.22,108,-7,-9.6,-3.4
2010.1.23,108,-5.3,-9.1,-0.9
2010.1.24,108,0.3,-4.5,3.8
2010.1.25,108,-3,-8.5,2.6
2010.1.26,108,-4.1,-9.5,1.1
2010.1.27,108,-0.2,-4,3.1
2010.1.28,108,-0.4,-5,2.7
2010.1.29,108,-2.1,-7.3,1.4
2010.1.30,108,1.5,-1.7,5
2010.1.31,108,1.8,-0.5,4.3
2010.2.1,108,0.8,-2.6,5.1
2010.2.2,108,-6.2,-9.1,-2.6
2010.2.3,108,-8,-10.8,-5
2010.2.4,108,-4.3,-8.3,-0.6
2010.2.5,108,-5.5,-7.9,-1.9
2010.2.6,108,-4.7,-9.6,0.9
2010.2.7,108,0.7,-6.3,5.6
2010.2.8,108,4,3,5.7
2010.2.9,108,3.7,2.9,4.4
2010.2.10,108,3.9,3.1,5
2010.2.11,108,0.6,-0.8,3.5
2010.2.12,108,-0.3,-1.8,1.1
2010.2.13,108,-2.3,-3.3,-0.3
2010.2.14,108,-2.2,-5,1.2
2010.2.15,108,-3.1,-6,-0.3
2010.2.16,108,-4.5,-8,-0.4
2010.2.17,108,-3.2,-7.2,0.3
2010.2.18,108,-2.9,-4.4,-1
2010.2.19,108,-1,-4.7,2.5
2010.2.20,108,3,-1.6,8.1
2010.2.21,108,4.8,0,9.6
2010.2.22,108,6.5,3.5,11
2010.2.23,108,8.2,1.6,16.2
2010.2.24,108,12.2,5.5,17.9
2010.2.25,108,12,9.8,14.8
2010.2.26,108,12,9,17.2
2010.2.27,108,8.6,6,11
2010.2.28,108,6.8,5.4,9.1
2010.3.1,108,2.9,1.1,6.3
2010.3.2,108,2.7,0.6,4.8
2010.3.3,108,4.4,-1.5,10.2
2010.3.4,108,5.5,4.5,6.3
2010.3.5,108,6.4,3.9,9.5
2010.3.6,108,6,2,10.7
2010.3.7,108,4.9,2.6,7.8
2010.3.8,108,4.1,1,7.7
2010.3.9,108,1.5,-3.9,5.7
2010.3.10,108,-1.4,-4,0.5
2010.3.11,108,2.3,-2.7,6
2010.3.12,108,5.8,0.9,10
2010.3.13,108,2.4,-1.9,7.9
2010.3.14,108,7.2,1.2,12.6
2010.3.15,108,7.9,2.8,11.1
2010.3.16,108,0.7,-1,3.9
2010.3.17,108,-0.1,-1.9,3.1
2010.3.18,108,0.5,-2.8,4.6
2010.3.19,108,4.5,-1.7,8.9
2010.3.20,108,6.8,1.1,11.3
2010.3.21,108,2.7,-0.7,7.1
2010.3.22,108,2.1,-0.1,5
2010.3.23,108,5.9,0.7,10.3
2010.3.24,108,8.7,4.3,13.8
2010.3.25,108,5,-0.1,9.5
2010.3.26,108,2,-2.9,4.7
2010.3.27,108,5.4,4,7.2
2010.3.28,108,4.1,-0.1,9.2
2010.3.29,108,5.8,0.6,11.3
2010.3.30,108,8.3,3.3,14.2
2010.3.31,108,7.3,5.9,8.7
2010.4.1,108,7,3.6,9.9
2010.4.2,108,5.5,1.3,10.3
2010.4.3,108,5,1.1,9.5
2010.4.4,108,7.7,2.3,14.5
2010.4.5,108,10.4,4.8,14.8
2010.4.6,108,8.5,4.8,11.7
2010.4.7,108,7.3,2.3,12.6
2010.4.8,108,9.1,3.3,15.5
2010.4.9,108,11.4,5.4,17.4
2010.4.10,108,10.7,8.8,13.5
2010.4.11,108,13.6,6.7,19.9
2010.4.12,108,13.2,9.6,18.5
2010.4.13,108,4.4,2.4,9.6
2010.4.14,108,4,1.2,6.4
2010.4.15,108,7,1.6,12.6
2010.4.16,108,8,4,13.6
2010.4.17,108,7.6,4,12
2010.4.18,108,12,6.2,17
2010.4.19,108,14.7,12.7,17.4
2010.4.20,108,16.8,13.3,20.7
2010.4.21,108,14.1,10.7,18.5
2010.4.22,108,10.7,9.1,12.7
2010.4.23,108,9.3,6.6,14.3
2010.4.24,108,11.1,5.4,16.8
2010.4.25,108,13.6,6.9,19.4
2010.4.26,108,12.4,10.2,17.8
2010.4.27,108,7.5,5.1,10.9
2010.4.28,108,5,3.3,7.8
2010.4.29,108,8.5,3.4,12.4
2010.4.30,108,9.6,7,13.2
2010.5.1,108,12.3,5.8,17.5
2010.5.2,108,17.2,9.9,23.3
2010.5.3,108,18.2,16.5,19.5
2010.5.4,108,20.2,18.2,25.3
2010.5.5,108,20.6,15.4,25.2
2010.5.6,108,13.4,10.4,19.8
2010.5.7,108,14.6,9.6,20.6
2010.5.8,108,16.7,12.1,23
2010.5.9,108,19,13.4,25.2
2010.5.10,108,16.1,12.7,20.9
2010.5.11,108,12.9,10.5,17
2010.5.12,108,13.8,8.7,19.6
2010.5.13,108,16,10.2,21.9
2010.5.14,108,18,12.1,23.7
2010.5.15,108,17,12.9,21.9
2010.5.16,108,18.2,12.6,25.1
2010.5.17,108,20.3,14.4,27
2010.5.18,108,17.3,15,19.4
2010.5.19,108,17.1,14.5,20.9
2010.5.20,108,19.5,13.6,25.4
2010.5.21,108,22.1,14.9,28.6
2010.5.22,108,20.1,15.7,25.5
2010.5.23,108,16.1,14.6,18.1
2010.5.24,108,13.1,12.2,15.8
2010.5.25,108,14.9,12.1,18.8
2010.5.26,108,17.4,14,21.7
2010.5.27,108,17.4,11.5,24
2010.5.28,108,17.3,14.5,20.4
2010.5.29,108,18.7,14.6,23.3
2010.5.30,108,18.9,15,23.4
2010.5.31,108,17.3,14.3,20
2010.6.1,108,19.1,12.1,26.2
2010.6.2,108,21,14.8,26.6
2010.6.3,108,21.1,16.2,26.5
2010.6.4,108,22.3,16.6,27.9
2010.6.5,108,23.3,17.9,28.4
2010.6.6,108,24.9,19,30.9
2010.6.7,108,25.4,20.9,31.4
2010.6.8,108,25.7,19.3,31.8
2010.6.9,108,26,20.5,30.6
2010.6.10,108,26.5,21.7,32.7
2010.6.11,108,25.6,21.6,31.2
2010.6.12,108,17.9,16.9,22
2010.6.13,108,22,17.5,27.2
2010.6.14,108,22.8,20,26.4
2010.6.15,108,24.4,20.7,29.7
2010.6.16,108,22.3,20.2,25.6
2010.6.17,108,24,20.9,27.6
2010.6.18,108,25.9,22.8,31.1
2010.6.19,108,23,21.5,25.8
2010.6.20,108,23,20.8,27
2010.6.21,108,22.2,18.1,27.8
2010.6.22,108,21.6,18.4,25.2
2010.6.23,108,23,16.7,28.6
2010.6.24,108,24.4,18.5,30.8
2010.6.25,108,26.7,20.3,32.5
2010.6.26,108,24.8,21.4,27.2
2010.6.27,108,21.8,20.9,23.3
2010.6.28,108,24.6,19.7,30.5
2010.6.29,108,23.9,21.4,27.2
2010.6.30,108,22.8,20.6,24.8
2010.7.1,108,26.1,21.9,30.7
2010.7.2,108,24.9,23.8,25.9
2010.7.3,108,24.1,22.5,25.7
2010.7.4,108,26.5,23.4,29.9
2010.7.5,108,26.1,23.1,30.8
2010.7.6,108,26,21.7,31.6
2010.7.7,108,25.6,22.4,29.6
2010.7.8,108,24.7,21.9,29.6
2010.7.9,108,24.9,21.2,29.8
2010.7.10,108,25.6,21.7,29.2
2010.7.11,108,23.8,22.2,26.5
2010.7.12,108,25.1,21,28.6
2010.7.13,108,26.1,22,31.3
2010.7.14,108,24.8,21.8,27.7
2010.7.15,108,26,22.7,30
2010.7.16,108,23.7,21.6,27.7
2010.7.17,108,23.2,22.1,24.2
2010.7.18,108,25.9,23.1,29.1
2010.7.19,108,26.7,25,30.1
2010.7.20,108,28.2,24.1,32.3
2010.7.21,108,27.8,26.3,29.7
2010.7.22,108,27.1,25.9,29.6
2010.7.23,108,24.4,23,25.9
2010.7.24,108,25.6,23.6,29.3
2010.7.25,108,26,23.5,30
2010.7.26,108,25.4,23,28.6
2010.7.27,108,26.9,24.4,30.8
2010.7.28,108,27,23.7,31.2
2010.7.29,108,26.8,24.7,30.6
2010.7.30,108,27,25.1,30.8
2010.7.31,108,27,24.9,30.1
2010.8.1,108,27.5,26.1,31
2010.8.2,108,27.3,25.4,31.8
2010.8.3,108,27.6,24,32.1
2010.8.4,108,28.1,25.8,31.9
2010.8.5,108,29.2,26,33.8
2010.8.6,108,28.3,26.3,31
2010.8.7,108,26.2,24.3,28.2
2010.8.8,108,27.3,24,31.6
2010.8.9,108,28.6,24.1,33.3
2010.8.10,108,26.5,24.9,29.8
2010.8.11,108,28.2,25,32.7
2010.8.12,108,23.7,21.7,26.7
2010.8.13,108,26,21.5,29.6
2010.8.14,108,26.9,25.3,29.1
2010.8.15,108,26.6,24.6,30.2
2010.8.16,108,24.8,22.8,26.7
2010.8.17,108,26.3,21,31.8
2010.8.18,108,26,22.2,31.2
2010.8.19,108,28.5,24.7,32.9
2010.8.20,108,28.6,25.5,32.2
2010.8.21,108,28.6,25.1,32.1
2010.8.22,108,28.7,25.4,32.5
2010.8.23,108,26.4,23.7,29.1
2010.8.24,108,23.7,21.9,25.9
2010.8.25,108,21.6,19.9,22.5
2010.8.26,108,24,21.1,26.7
2010.8.27,108,25.8,23.8,31.8
2010.8.28,108,25.5,24.7,27.2
2010.8.29,108,23.7,21.7,26
2010.8.30,108,25.8,23.1,29.9
2010.8.31,108,24.9,22.2,27.2
2010.9.1,108,26,22.8,31.4
2010.9.2,108,24,22.2,26.2
2010.9.3,108,25.4,22.8,30
2010.9.4,108,26.8,23.3,31.2
2010.9.5,108,25.1,23.1,30.7
2010.9.6,108,25.5,22.6,30
2010.9.7,108,26.3,22.8,30.8
2010.9.8,108,22.7,21.6,24.3
2010.9.9,108,20.9,19,22.5
2010.9.10,108,24,22.4,25.8
2010.9.11,108,23.7,22.4,26.1
2010.9.12,108,22.8,21,26.1
2010.9.13,108,23.9,20.9,27.9
2010.9.14,108,24,21.1,28.6
2010.9.15,108,24.7,19.2,30.5
2010.9.16,108,24.5,19.2,30
2010.9.17,108,24.3,20.1,28.9
2010.9.18,108,25.2,21.8,30.3
2010.9.19,108,20.8,18.3,23.8
2010.9.20,108,21.7,18.2,26
2010.9.21,108,21.4,17.9,24.9
2010.9.22,108,16.7,14.4,18.8
2010.9.23,108,17,12.1,22.8
2010.9.24,108,17.6,11.9,23.2
2010.9.25,108,18.6,13.6,24.1
2010.9.26,108,18.6,15.2,24.2
2010.9.27,108,19,14.9,23.9
2010.9.28,108,15.6,12.4,18.6
2010.9.29,108,13,9.8,16.8
2010.9.30,108,14.6,8.4,20.7
2010.10.1,108,16,10.8,21.4
2010.10.2,108,16,13.7,18.6
2010.10.3,108,17,14.4,21.4
2010.10.4,108,14,12.4,16.7
2010.10.5,108,15,11.2,19.7
2010.10.6,108,16.1,11.2,22.1
2010.10.7,108,17.3,11.9,23.8
2010.10.8,108,18.9,15.1,23.2
2010.10.9,108,19.4,15.4,24.2
2010.10.10,108,18.5,14.3,22.8
2010.10.11,108,18.3,15.6,21.2
2010.10.12,108,16.6,13.8,19.2
2010.10.13,108,15.7,12.9,19.6
2010.10.14,108,15.7,12.6,20.4
2010.10.15,108,13.1,9.3,16.9
2010.10.16,108,16,10.2,21.6
2010.10.17,108,15.6,12.1,19.9
2010.10.18,108,13.9,9,19.3
2010.10.19,108,15.9,11,21.7
2010.10.20,108,15.2,12.7,19.5
2010.10.21,108,15.8,10.2,21.9
2010.10.22,108,16.9,12.8,22.4
2010.10.23,108,15.9,11.7,20.2
2010.10.24,108,17.2,13.6,23.4
2010.10.25,108,9.9,4.4,15.1
2010.10.26,108,4,0.9,8.2
2010.10.27,108,5.6,0.7,10.1
2010.10.28,108,7.2,2.1,12.3
2010.10.29,108,9.6,3.4,16.7
2010.10.30,108,11.7,6.4,17.8
2010.10.31,108,12,7.1,17
2010.11.1,108,11.4,6.8,16.7
2010.11.2,108,5,2.5,9.2
2010.11.3,108,7.2,0.8,12.6
2010.11.4,108,10.6,5.7,16
2010.11.5,108,11.2,7,15.1
